Files	source_image	Date	condition	experiment	strain	Position	file_type	annotation_status	annotation_reason	switch
analysed_live_cell_microscopy/20221013/Position_33/Images/SCD2SCGE_20221013_s33_metadata.csv	analysed_live_cell_microscopy/20221013/Position_33/Images/SCD2SCGE_20221013_s33_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	33	metadata	annotated		50
analysed_live_cell_microscopy/20221013/Position_33/Images/SCD2SCGE_20221013_s33_metadataXML.txt	analysed_live_cell_microscopy/20221013/Position_33/Images/SCD2SCGE_20221013_s33_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	33	metadata	annotated		50
analysed_live_cell_microscopy/20221013/Position_33/Images/SCD2SCGE_20221013_s33_segm.npz	analysed_live_cell_microscopy/20221013/Position_33/Images/SCD2SCGE_20221013_s33_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	33	segmentation	annotated		50
analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_acdc_output.csv	analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	34	acdc output	annotated		50
analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_align_shift.npy	analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	34	alignment data	annotated		50
analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_cca_properties_downstream.csv	analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	34	downstream CCA properties	annotated		50
analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_custom_combine_metrics.ini	analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	34	custom metric settings	annotated		50
analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_dataPrep_bkgrROIs.json	analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	34	background ROI settings	annotated		50
analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_dataPrepROIs_coords.csv	analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	34	ROI coordinates	annotated		50
analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_Dia_Ph3.tif	analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	34	phase contrast image	annotated		50
analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_Dia_Ph3_aligned.npz	analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	34	aligned image data	annotated		50
analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_Dia_Ph3_aligned_bkgrRoiData.npz	analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	34	background ROI data	annotated		50
analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_last_tracked_i.txt	analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	34	tracking data	annotated		50
analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_metadata.csv	analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	34	metadata	annotated		50
analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_metadataXML.txt	analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	34	metadata	annotated		50
analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_segm.npz	analysed_live_cell_microscopy/20221013/Position_34/Images/SCD2SCGE_20221013_s34_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	34	segmentation	annotated		50
analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_acdc_output.csv	analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	36	acdc output	annotated		50
analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_align_shift.npy	analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	36	alignment data	annotated		50
analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_cca_properties_downstream.csv	analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	36	downstream CCA properties	annotated		50
analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_custom_combine_metrics.ini	analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	36	custom metric settings	annotated		50
analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_dataPrep_bkgrROIs.json	analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	36	background ROI settings	annotated		50
analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_dataPrepROIs_coords.csv	analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	36	ROI coordinates	annotated		50
analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_Dia_Ph3.tif	analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	36	phase contrast image	annotated		50
analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_Dia_Ph3_aligned.npz	analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	36	aligned image data	annotated		50
analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_Dia_Ph3_aligned_bkgrRoiData.npz	analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	36	background ROI data	annotated		50
analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_last_tracked_i.txt	analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	36	tracking data	annotated		50
analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_metadata.csv	analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	36	metadata	annotated		50
analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_metadataXML.txt	analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	36	metadata	annotated		50
analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_segm.npz	analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	36	segmentation	annotated		50
analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_segm_hyperparams.ini	analysed_live_cell_microscopy/20221013/Position_36/Images/SCD2SCGE_20221013_s36_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	36	segmentation settings	annotated		50
analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_acdc_output.csv	analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	37	acdc output	annotated		50
analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_align_shift.npy	analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	37	alignment data	annotated		50
analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_cca_properties_downstream.csv	analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	37	downstream CCA properties	annotated		50
analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_custom_combine_metrics.ini	analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	37	custom metric settings	annotated		50
analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_dataPrep_bkgrROIs.json	analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	37	background ROI settings	annotated		50
analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_dataPrepROIs_coords.csv	analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	37	ROI coordinates	annotated		50
analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_Dia_Ph3.tif	analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	37	phase contrast image	annotated		50
analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_Dia_Ph3_aligned.npz	analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	37	aligned image data	annotated		50
analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_Dia_Ph3_aligned_bkgrRoiData.npz	analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	37	background ROI data	annotated		50
analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_last_tracked_i.txt	analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	37	tracking data	annotated		50
analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_metadata.csv	analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	37	metadata	annotated		50
analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_metadataXML.txt	analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	37	metadata	annotated		50
analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_segm.npz	analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	37	segmentation	annotated		50
analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_segm_hyperparams.ini	analysed_live_cell_microscopy/20221013/Position_37/Images/SCD2SCGE_20221013_s37_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	WHI5_BCK2_DD	37	segmentation settings	annotated		50
analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_acdc_output.csv	analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	4	acdc output	annotated		50
analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_align_shift.npy	analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	4	alignment data	annotated		50
analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_cca_properties_downstream.csv	analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	4	downstream CCA properties	annotated		50
analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_custom_combine_metrics.ini	analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	4	custom metric settings	annotated		50
analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_dataPrep_bkgrROIs.json	analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	4	background ROI settings	annotated		50
analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_dataPrepROIs_coords.csv	analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	4	ROI coordinates	annotated		50
analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_Dia_Ph3.tif	analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	4	phase contrast image	annotated		50
analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_Dia_Ph3_aligned.npz	analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	4	aligned image data	annotated		50
analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_Dia_Ph3_aligned_bkgrRoiData.npz	analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	4	background ROI data	annotated		50
analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_last_tracked_i.txt	analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	4	tracking data	annotated		50
analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_metadata.csv	analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	4	metadata	annotated		50
analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_metadataXML.txt	analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	4	metadata	annotated		50
analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_segm.npz	analysed_live_cell_microscopy/20221013/Position_4/Images/SCD2SCGE_20221013_s04_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	4	segmentation	annotated		50
analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_acdc_output.csv	analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	5	acdc output	annotated		50
analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_align_shift.npy	analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	5	alignment data	annotated		50
analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_cca_properties_downstream.csv	analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	5	downstream CCA properties	annotated		50
analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_custom_combine_metrics.ini	analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	5	custom metric settings	annotated		50
analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_dataPrep_bkgrROIs.json	analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	5	background ROI settings	annotated		50
analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_dataPrepROIs_coords.csv	analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	5	ROI coordinates	annotated		50
analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_Dia_Ph3.tif	analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	5	phase contrast image	annotated		50
analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_Dia_Ph3_aligned.npz	analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	5	aligned image data	annotated		50
analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_Dia_Ph3_aligned_bkgrRoiData.npz	analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	5	background ROI data	annotated		50
analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_last_tracked_i.txt	analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	5	tracking data	annotated		50
analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_metadata.csv	analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	5	metadata	annotated		50
analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_metadataXML.txt	analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	5	metadata	annotated		50
analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_segm.npz	analysed_live_cell_microscopy/20221013/Position_5/Images/SCD2SCGE_20221013_s05_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	5	segmentation	annotated		50
analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_acdc_output.csv	analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	6	acdc output	annotated		50
analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_align_shift.npy	analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	6	alignment data	annotated		50
analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_cca_properties_downstream.csv	analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	6	downstream CCA properties	annotated		50
analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_custom_combine_metrics.ini	analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	6	custom metric settings	annotated		50
analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_dataPrep_bkgrROIs.json	analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	6	background ROI settings	annotated		50
analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_dataPrepROIs_coords.csv	analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	6	ROI coordinates	annotated		50
analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_Dia_Ph3.tif	analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	6	phase contrast image	annotated		50
analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_Dia_Ph3_aligned.npz	analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	6	aligned image data	annotated		50
analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_Dia_Ph3_aligned_bkgrRoiData.npz	analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	6	background ROI data	annotated		50
analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_last_tracked_i.txt	analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	6	tracking data	annotated		50
analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_metadata.csv	analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	6	metadata	annotated		50
analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_metadataXML.txt	analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	6	metadata	annotated		50
analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_segm.npz	analysed_live_cell_microscopy/20221013/Position_6/Images/SCD2SCGE_20221013_s06_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	6	segmentation	annotated		50
analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_acdc_output.csv	analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	7	acdc output	annotated		50
analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_align_shift.npy	analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	7	alignment data	annotated		50
analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_cca_properties_downstream.csv	analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	7	downstream CCA properties	annotated		50
analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_custom_combine_metrics.ini	analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	7	custom metric settings	annotated		50
analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_dataPrep_bkgrROIs.json	analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	7	background ROI settings	annotated		50
analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_dataPrepROIs_coords.csv	analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	7	ROI coordinates	annotated		50
analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_Dia_Ph3.tif	analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	7	phase contrast image	annotated		50
analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_Dia_Ph3_aligned.npz	analysed_live_cell_microscopy/20221013/Position_7/Images/SCD2SCGE_20221013_s07_Dia_Ph3.tif	13102022	SCDtoSCGE	nutrient_switch	MMY	7	aligned image data	annotated		50
